MVP_ID,Innings,Venue,Start_Date,End_Date,Player_Name,Team,Total_Impact,Runs,Impact_Runs,Batting_Impact,Bowl,Impact_Wickets,Bowling_Impact,Balls_Faced,Wickets,Runs_Conceded
3086,26th match (N),Delhi,29-March-2010,29-March-2010,David Hussey,KKR,30.64,29,28.44,17.05,0/24,-,13.59,32,0,24
3087,26th match (N),Delhi,29-March-2010,29-March-2010,Charl Langeveldt,KKR,29.52,0,-,- 0.1,2/35,2.58,29.62,1,2,35
3088,26th match (N),Delhi,29-March-2010,29-March-2010,Rajat Bhatia,DC,24.22,0,-,0,1/28,1.37,24.22,0,1,28
3089,26th match (N),Delhi,29-March-2010,29-March-2010,Angelo Mathews,KKR,24.07,24,24.21,18.12,0/11,-,5.95,18,0,11
3090,26th match (N),Delhi,29-March-2010,29-March-2010,Virender Sehwag,DC,18.37,8,12.75,18.37,-,-,0,3,-,
3091,26th match (N),Delhi,29-March-2010,29-March-2010,Murali Kartik,KKR,14.91,1,1,0.42,0/26,-,14.49,2,0,26
3092,26th match (N),Delhi,29-March-2010,29-March-2010,Ishant Sharma,KKR,14.61,0,-,0,1/17,1.58,14.61,0,1,17
3093,26th match (N),Delhi,29-March-2010,29-March-2010,Umesh Yadav,DC,14.56,0,-,0,2/27,1.1,14.56,0,2,27
3094,26th match (N),Delhi,29-March-2010,29-March-2010,Andrew McDonald,DC,14.5,0,-,0,2/37,1.64,14.5,0,2,37
3095,26th match (N),Delhi,29-March-2010,29-March-2010,Wriddhiman Saha,KKR,12.98,20,20.13,12.98,-,-,0,17,-,
3096,26th match (N),Delhi,29-March-2010,29-March-2010,Kedar Jadhav,DC,7.46,4,5.47,7.46,-,-,0,1,-,
3097,26th match (N),Delhi,29-March-2010,29-March-2010,Ajit Agarkar,KKR,2.68,17,17,11.96,0/26,-,- 9.29,13,0,26
3098,26th match (N),Delhi,29-March-2010,29-March-2010,Gautam Gambhir,DC,- 1.47,1,0.13,- 1.47,-,-,0,2,-,
3099,26th match (N),Delhi,29-March-2010,29-March-2010,Dinesh Karthik,DC,- 1.77,0,- 0.71,- 1.77,-,-,0,1,-,
3100,26th match (N),Delhi,29-March-2010,29-March-2010,Manoj Tiwary,KKR,- 6.07,0,- 2.7,- 6.07,-,-,0,3,-,
3101,26th match (N),Delhi,29-March-2010,29-March-2010,Sourav Ganguly,KKR,- 7.87,5,- 1.16,- 7.87,-,-,0,10,-,
3102,26th match (N),Delhi,29-March-2010,29-March-2010,Mandeep Singh,KKR,- 8.9,0,- 4.2,- 8.9,-,-,0,4,-,
3103,27th match (N),Brabourne,30-March-2010,30-March-2010,Lasith Malinga,MI,92.56,0,-,0,4/22,4.61,92.56,0,4,22
3104,27th match (N),Brabourne,30-March-2010,30-March-2010,Piyush Chawla,PBKS,61.65,22,28.96,35.47,1/32,1.75,26.18,13,1,32
3105,27th match (N),Brabourne,30-March-2010,30-March-2010,Ravi Bopara,PBKS,60.54,1,- 2.33,- 6.34,3/31,3.66,66.89,4,3,31
3106,27th match (N),Brabourne,30-March-2010,30-March-2010,Shaun Marsh,PBKS,59.73,57,60.44,59.73,-,-,0,47,-,
3107,27th match (N),Brabourne,30-March-2010,30-March-2010,Shikhar Dhawan,MI,55.07,50,54.4,55.07,-,-,0,40,-,
3108,27th match (N),Brabourne,30-March-2010,30-March-2010,Dwayne Bravo,MI,48.6,8,10.22,13.41,1/22,1.77,35.18,4,1,22
3109,27th match (N),Brabourne,30-March-2010,30-March-2010,Irfan Pathan,PBKS,47.37,18,18.22,16.27,1/20,1.42,31.1,14,1,20
3110,27th match (N),Brabourne,30-March-2010,30-March-2010,Zaheer Khan,MI,44.18,0,-,0,3/34,3,44.18,0,3,34
3111,27th match (N),Brabourne,30-March-2010,30-March-2010,Shalabh Srivastava,PBKS,43.32,1,0.82,0.54,1/27,1.49,42.77,1,1,27
3112,27th match (N),Brabourne,30-March-2010,30-March-2010,Saurabh Tiwary,MI,30.99,31,31.54,30.99,-,-,0,23,-,
3113,27th match (N),Brabourne,30-March-2010,30-March-2010,Kieron Pollard,MI,24.03,20,25.07,29.97,0/20,-,- 5.93,13,0,20
3114,27th match (N),Brabourne,30-March-2010,30-March-2010,Rajagopal Sathish,MI,23.73,17,19.97,23.73,-,-,0,9,-,
3115,27th match (N),Brabourne,30-March-2010,30-March-2010,Mahela Jayawardene,PBKS,16.52,20,20.04,16.52,-,-,0,18,-,
3116,27th match (N),Brabourne,30-March-2010,30-March-2010,Harbhajan Singh,MI,14.48,1,1,0.54,0/26,-,13.93,1,0,26
3117,27th match (N),Brabourne,30-March-2010,30-March-2010,Manvinder Bisla,PBKS,10.38,11,11.45,10.38,-,-,0,10,-,
3118,27th match (N),Brabourne,30-March-2010,30-March-2010,Brett Lee,PBKS,3.11,3,2.38,1.24,0/24,-,1.87,3,0,24
3119,27th match (N),Brabourne,30-March-2010,30-March-2010,Sachin Tendulkar,MI,- 0.98,11,5.47,- 0.98,-,-,0,15,-,
3120,27th match (N),Brabourne,30-March-2010,30-March-2010,Yuvraj Singh,PBKS,- 1.17,2,0.54,- 1.17,-,-,0,3,-,
3121,27th match (N),Brabourne,30-March-2010,30-March-2010,Vikramjeet Malik,PBKS,- 1.36,6,6.29,6.19,0/21,-,- 7.55,5,0,21
3122,27th match (N),Brabourne,30-March-2010,30-March-2010,Karan Goel,PBKS,- 2.36,1,- 1.49,- 3.95,0/7,-,1.59,3,0,7
3123,27th match (N),Brabourne,30-March-2010,30-March-2010,Ryan McLaren,MI,- 4.83,0,-,0,0/29,-,- 4.83,0,0,29
3124,27th match (N),Brabourne,30-March-2010,30-March-2010,Ambati Rayudu,MI,- 5.25,9,2.04,- 5.25,-,-,0,12,-,
3125,28th match (D/N),Chennai,31-March-2010,31-March-2010,Murali Vijay,CSK,139.16,78,108,139.16,-,-,0,39,-,
3126,28th match (D/N),Chennai,31-March-2010,31-March-2010,Shadab Jakati,CSK,68.96,0,-,0,2/17,2.29,68.96,0,2,17
3127,28th match (D/N),Chennai,31-March-2010,31-March-2010,Anil Kumble,RCB,67.95,0,-,0,1/16,1.98,67.95,0,1,16
3128,28th match (D/N),Chennai,31-March-2010,31-March-2010,Jacques Kallis,RCB,66.14,52,41.36,27.44,1/21,1.6,38.71,49,1,21
3129,28th match (D/N),Chennai,31-March-2010,31-March-2010,Dale Steyn,RCB,54.3,0,-,0,1/20,1.57,54.3,0,1,20
3130,28th match (D/N),Chennai,31-March-2010,31-March-2010,Thilan Thushara,CSK,43.59,0,-,0,1/30,1.76,43.59,0,1,30
3131,28th match (D/N),Chennai,31-March-2010,31-March-2010,Virat Kohli,RCB,36.79,34,36.33,36.79,-,-,0,24,-,
3132,28th match (D/N),Chennai,31-March-2010,31-March-2010,Kevin Pietersen,RCB,36.03,23,22.64,24.13,1/26,1.4,11.9,14,1,26
3133,28th match (D/N),Chennai,31-March-2010,31-March-2010,Robin Uthappa,RCB,32.4,21,26.6,32.4,-,-,0,13,-,
3134,28th match (D/N),Chennai,31-March-2010,31-March-2010,Muthiah Muralidaran,CSK,27.13,0,-,0,0/21,-,27.13,0,0,21
3135,28th match (D/N),Chennai,31-March-2010,31-March-2010,Vinay Kumar,RCB,24.64,0,-,0,1/31,1.38,24.64,0,1,31
3136,28th match (D/N),Chennai,31-March-2010,31-March-2010,Cameron White,RCB,22.21,21,20.65,22.21,-,-,0,13,-,
3137,28th match (D/N),Chennai,31-March-2010,31-March-2010,Suresh Raina,CSK,21.91,40,32.41,21.91,-,-,0,34,-,
3138,28th match (D/N),Chennai,31-March-2010,31-March-2010,S Badrinath,CSK,2.84,7,4.87,2.84,-,-,0,6,-,
3139,28th match (D/N),Chennai,31-March-2010,31-March-2010,Matthew Hayden,CSK,1.24,12,7.36,1.24,-,-,0,14,-,
3140,28th match (D/N),Chennai,31-March-2010,31-March-2010,Rahul Dravid,RCB,0,0,-,0,-,-,0,0,-,
3141,28th match (D/N),Chennai,31-March-2010,31-March-2010,Manish Pandey,RCB,- 1.96,5,1.71,- 1.96,-,-,0,7,-,
3142,28th match (D/N),Chennai,31-March-2010,31-March-2010,Chandrasekar Ganapathy,CSK,- 5.61,0,-,0,0/13,-,- 5.61,0,0,13
3143,28th match (D/N),Chennai,31-March-2010,31-March-2010,Albie Morkel,CSK,- 8.22,1,- 2.59,- 6.08,0/40,-,- 2.14,3,0,40
3144,28th match (D/N),Chennai,31-March-2010,31-March-2010,MS Dhoni,CSK,- 12.89,14,1.02,- 12.89,-,-,0,19,-,
3145,28th match (D/N),Chennai,31-March-2010,31-March-2010,Manpreet Gony,CSK,- 13.68,0,-,0,0/39,-,- 13.68,0,0,39
3146,28th match (D/N),Chennai,31-March-2010,31-March-2010,Praveen Kumar,RCB,- 18.95,0,-,0,0/42,-,- 18.95,0,0,42
3147,29th match (N),Delhi,31-March-2010,31-March-2010,Dinesh Karthik,DC,96.59,69,82.43,96.59,-,-,0,38,-,
3148,29th match (N),Delhi,31-March-2010,31-March-2010,Sumit Narwal,RR,87.29,12,12,8.26,3/36,4.68,79.03,9,3,36
3149,29th match (N),Delhi,31-March-2010,31-March-2010,Farveez Maharoof,DC,60.95,0,-,0,2/13,2.99,60.95,0,2,13
3150,29th match (N),Delhi,31-March-2010,31-March-2010,Naman Ojha,RR,55.34,27,41.18,55.34,-,-,0,14,-,
3151,29th match (N),Delhi,31-March-2010,31-March-2010,Amit Mishra,DC,51.87,0,-,0,3/25,3.18,51.87,0,3,25
3152,29th match (N),Delhi,31-March-2010,31-March-2010,Yusuf Pathan,RR,48.93,24,35.72,46.52,0/25,-,2.41,14,0,25
3153,29th match (N),Delhi,31-March-2010,31-March-2010,Paul Collingwood,DC,35.58,16,23.62,31.88,1/6,0.38,3.7,8,1,6
3154,29th match (N),Delhi,31-March-2010,31-March-2010,Gautam Gambhir,DC,35.2,43,43.82,35.2,-,-,0,37,-,
3155,29th match (N),Delhi,31-March-2010,31-March-2010,Virender Sehwag,DC,33.93,19,24.13,30.74,1/2,0.3,3.19,12,1,2
3156,29th match (N),Delhi,31-March-2010,31-March-2010,Shane Warne,RR,32.07,0,-,- 0.52,1/26,1.4,32.59,1,1,26
3157,29th match (N),Delhi,31-March-2010,31-March-2010,Adam Voges,RR,13.1,15,17,11.48,0/9,-,1.61,17,0,9
3158,29th match (N),Delhi,31-March-2010,31-March-2010,Kedar Jadhav,DC,9.7,10,11.03,9.7,-,-,0,9,-,
3159,29th match (N),Delhi,31-March-2010,31-March-2010,Andrew McDonald,DC,9.66,14,13.17,11.64,0/17,-,- 1.97,9,0,17
3160,29th match (N),Delhi,31-March-2010,31-March-2010,Siddharth Trivedi,RR,6.03,7,7,5.03,0/35,-,0.99,5,0,35
3161,29th match (N),Delhi,31-March-2010,31-March-2010,Paras Dogra,RR,5.23,20,19.41,5.23,-,-,0,25,-,
3162,29th match (N),Delhi,31-March-2010,31-March-2010,Umesh Yadav,DC,0.5,0,-,0,0/21,-,0.5,0,0,21
3163,29th match (N),Delhi,31-March-2010,31-March-2010,Sarabjit Ladda,DC,- 2.84,0,-,0,1/37,0.43,- 2.84,0,1,37
3164,29th match (N),Delhi,31-March-2010,31-March-2010,Faiz Fazal,RR,- 4.21,0,- 1.86,- 4.21,-,-,0,2,-,
3165,29th match (N),Delhi,31-March-2010,31-March-2010,Shaun Tait,RR,- 4.55,11,11,6.96,1/49,0.25,- 11.51,12,1,49
3166,29th match (N),Delhi,31-March-2010,31-March-2010,Abhishek Jhunjhunwala,RR,- 4.62,2,- 0.33,- 4.62,-,-,0,5,-,
3167,29th match (N),Delhi,31-March-2010,31-March-2010,Michael Lumb,RR,- 4.66,0,- 2.2,- 4.66,-,-,0,2,-,
3168,29th match (N),Delhi,31-March-2010,31-March-2010,David Warner,DC,- 8.15,4,- 1.36,- 8.15,-,-,0,8,-,
3169,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Sourav Ganguly,KKR,127.64,88,106.19,127.64,-,-,0,54,-,
3170,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Andrew Symonds,DCH,101.95,45,43.62,33.38,2/26,2.97,68.58,37,2,26
3171,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Jaskaran Singh,DCH,53.25,0,-,0,2/18,2.3,53.25,0,2,18
3172,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Mohnish Mishra,DCH,49.38,29,38.74,49.38,-,-,0,16,-,
3173,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Ajit Agarkar,KKR,48.71,8,7.69,7.64,1/31,1.94,41.07,5,1,31
3174,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Murali Kartik,KKR,43.32,0,-,0,1/29,1.78,43.32,0,1,29
3175,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Angelo Mathews,KKR,42.32,4,1.4,- 1.41,1/25,1.59,43.74,4,1,25
3176,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Pragyan Ojha,DCH,38.82,0,-,0,2/38,2.21,38.82,0,2,38
3177,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Shane Bond,KKR,34.91,0,-,0,1/28,1.39,34.91,0,1,28
3178,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Herschelle Gibbs,DCH,32.97,50,43.82,32.97,-,-,0,45,-,
3179,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Cheteshwar Pujara,KKR,19.78,17,18.7,19.78,-,-,0,13,-,
3180,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Wriddhiman Saha,KKR,17.57,10,13.45,17.57,-,-,0,4,-,
3181,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Adam Gilchrist,DCH,15.49,9,12.1,15.49,-,-,0,5,-,
3182,30th match (N),Eden Gardens,01-April-2010,01-April-2010,David Hussey,KKR,14.7,31,23.05,14.7,-,-,0,27,-,
3183,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Tirumalasetti Suman,DCH,7.57,15,12.87,7.57,-,-,0,11,-,
3184,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Chris Gayle,KKR,3.17,4,- 0.3,- 4.67,1/9,0.68,7.84,7,1,9
3185,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Harmeet Singh,DCH,0.43,0,-,0,0/21,-,0.43,0,0,21
3186,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Venugopal Rao,DCH,- 0.58,0,-,0,0/10,-,- 0.58,0,0,10
3187,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Manoj Tiwary,KKR,- 3.47,5,1.6,- 3.47,-,-,0,7,-,
3188,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Mohnish Parmar,KKR,- 6.34,0,-,0,0/33,-,- 6.34,0,0,33
3189,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Rohit Sharma,DCH,- 8.5,2,- 4.97,- 11.89,0/16,-,3.39,6,0,16
3190,30th match (N),Eden Gardens,01-April-2010,01-April-2010,Kemar Roach,DCH,- 10.97,0,-,0,0/48,-,- 10.97,0,0,48
3191,31st match (N),Mohali,02-April-2010,02-April-2010,Kumar Sangakkara,PBKS,60.39,45,53.86,60.39,-,-,0,27,-,
3192,31st match (N),Mohali,02-April-2010,02-April-2010,Kevin Pietersen,RCB,60.18,66,64.49,57.36,0/8,-,2.83,44,0,8
3193,31st match (N),Mohali,02-April-2010,02-April-2010,Yuvraj Singh,PBKS,53.14,36,38.92,43.61,0/14,-,9.53,20,0,14
3194,31st match (N),Mohali,02-April-2010,02-April-2010,Bipul Sharma,PBKS,46,0,-,0,1/26,1.43,46,0,1,26
3195,31st match (N),Mohali,02-April-2010,02-April-2010,Virat Kohli,RCB,45.05,42,45.1,45.05,-,-,0,26,-,
3196,31st match (N),Mohali,02-April-2010,02-April-2010,Vinay Kumar,RCB,43.84,0,-,0,1/24,1.92,43.84,0,1,24
3197,31st match (N),Mohali,02-April-2010,02-April-2010,Robin Uthappa,RCB,42.47,22,31.9,42.47,-,-,0,8,-,
3198,31st match (N),Mohali,02-April-2010,02-April-2010,Dale Steyn,RCB,41.09,0,-,0,1/31,1.35,41.09,0,1,31
